,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
55,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,ch****,5,22.08.02.,"꿀종류선택: 야생화꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"제이름들어간편지
맛난꿀
정성가득입니다"
56,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,sy****,5,22.07.10.,"꿀종류선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"지인에게 생일 선물했는데, 너무 좋다고 연락왔어요 ㅎㅎ 감사합니다."
57,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,sy****,5,22.07.10.,"꿀종류선택: 사과꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용으로 구입했는데, 너무너무 만족합니다.
포장도 예쁘고 가격도 좋고 선물들 많이 하세요 ㅎㅎ"
58,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,jiro*****,5,22.08.15.,"꿀종류선택: 사과꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도상큼하고 예쁜포장 감사합니다~
59,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,snow***,5,22.07.04.,"꿀종류선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용 꿀스틱 알아보다가 처음엔 포장이 이뻐서 끌렸는데 100% 꿀이고 3가지 종류를 고를수있어 더 좋더라구요. 타쇼핑몰에 100%제주도꿀이라고 해서 봤더니 사향벌꿀이 섞인것이 많아 잘봐야겠더라구요.
서비스샘플(?)용으로 3가지를 맛보았는데 아카시아꿀이 가장 무난하구요,야생화와 사과꽃꿀은 특유의 향이 있어서 호불호가 갈릴듯 합니다.하지만 스틱형이라 부담없어 저라면 종류별로 받고 싶을듯 합니다ㅎㅎ
1박스의 크기는 여자손바닥정도로 작아요."
60,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,9th2********,5,22.05.14.,"꿀종류선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"맛있어요 야생꿀은 품절이라 못샀지만
이번에 산 꿀 다 먹으면 다음엔 야생꿀
그리고 문의 남겼는데 직접 전화로 설명도 해주셨어요."
61,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,9th2********,5,22.05.14.,"꿀종류선택: 사과꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"포장이 일단 예뻐요. 
꿀도 신선하고 맛있습니다. 서비스도 주셨어요"
62,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,qute*****,5,22.05.15.,"꿀종류선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀먹으니 힘이나네요~~~~
63,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,hj****,5,22.04.02.,"꿀종류선택: 아카시아꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,대박입니다!! 판매자님이 꼼꼼하시고 완전친절하셔서 강력추천합니다~~ 선물용으로 주문했는데 샘플도 많이 주셔서 너무 감사하네요
64,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,jins****,3,22.04.25.,"꿀종류선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기먹기 편하지만 가격이 넘 부담이네요
65,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,qute*****,5,22.05.15.,"꿀종류선택: 사과꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무너무좋아요~~~~
66,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,haya******,5,22.02.08.,"꿀종류선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"30개 구매했는데 생각보다 빨리 받고, 꼼꼼한 포장과 서비스로 주신 티와 벌꿀스틱도 너무 좋네요. 받자마자 10개는 엄마드리고 갑자기 생각나서 남은제품 사진 찍었어요. 잘 먹겠습니다. 티도 맛이 좋을거 같아요."
67,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,jins****,5,22.02.26.,"꿀종류선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,어디서든 편하게 먹을수 있어 좋으네요
68,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,dmsq***,5,22.02.28.,"꿀종류선택: 야생화꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"생각보다 포장 크기가 아담해서 
놀랐는데 스틱이라 최소 포장 만족"
69,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,dmsq***,5,22.02.28.,"꿀종류선택: 아카시아꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"스틱 뜯는부분도 잘 되어있고
좋아요"
70,국산 천연 허니 꿀스틱 10포 아카시아꿀 야생화꿀 답례품 [원산지:국산(경상북도 경주시)],"8,000",4.9,cjfg****,5,22.01.20.,"꿀종류선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,설날 선물로 구입했어요.  사은품 감사합니다.~^^
0,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,sons******,5,21.01.27.,"스틱꿀: 밤나무꽃꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기꿀중 쓴맛이 있다고는 알고 있어서 맛이 제스타일은 아니지만 건강에 좋다고 생각 하고 먹고 있습니다
1,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,aej8***,5,20.12.16.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기휴대하기 좋은 스틱으로 되어 있어 먹기가 편해요.
가격면에서도 부담없습니다
일하다가 당이 땡길때 초코릿같은 제품으로 섭취하기보단 몸에 좋은 꿀로 섭취하는것이 좋다고 생각되어 신랑에게 추천하고 사줬는데 너무 좋아해요
먹기 부담없는 아카시아꿀 구매하고 싶었는데 나올수 없는 계절이라 봄에 나올때까지 기다려보렵니다
밤꿀과 야생화꿀 두 종류 구매했어요
밤꿀은 향이 다른 꿀에 비해 특유의 향이 강한편이라고는 하나 먹는데 전혀 거부감 없습니다
야생화꿀은 은은합니다. 평소먹는 꿀ㅎ

또 재구매의사 충분히 있는 상품이네요"
2,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,dung******,5,21.01.04.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있어요. 간편하게 들고 다니기 좋아요
3,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,dung******,5,21.01.04.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 먹기 좋아요
4,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,aej8***,5,20.12.16.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기밤꿀과 야생화꿀 두종류 구매
휴대하기 편함"
5,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,powe******,5,20.11.01.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기믿고 구매할 수 있는 해밀당 제품이네요.
6,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,bome*****,5,20.11.05.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 구매했어용
7,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.11.11.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매운전할때 당떨어질때 먹기좋아요
8,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,bing****,5,20.10.08.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,신랑 위가 안좋아서 구매했어요 확실히 스틱형이 편하긴 하네요 물없어도 쭉 짜먹음 끝!
9,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.11.11.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매너무 달아서 살짝 이아파여ㅋ
10,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,powe******,5,20.09.29.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"언제나 믿고사는 해밀당이네요. 
올 추석 선물로도 최고!"
11,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,skal****,5,20.09.28.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물 하려고 주문했는데 포장땜에 휴일에도 연락주시고..신경써주셔서 감사해여~^^ 덕분에 연휴에 맞춰 드릴수 있을거 같아요..내맘대로 구성이 얼른 또 되면 좋겠어요~~^^
12,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.10.01.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매몇번째 이용하는지 몰라요 굳
13,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.10.01.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매추석 선물로 샀어요 굳
14,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,sona******,3,20.07.28.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,"먹기편하긴하네요 조금 비싼건지 아닌지 잘모르겠어요^^;
아이가 맛있다고 좋아는하네요"
15,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,hwan****,5,20.08.27.,"스틱꿀: 아카시아꽃꿀
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기재구매맛도있지만 얼음에 태워서 시원하게먹으니 좋아요
16,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,nanc******,5,20.08.25.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기간편하게 면역력 챙기기좋아요^^
17,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,cool****,5,20.05.02.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송이 정말 빨랐고 무엇보다 포장이 너무 고급스러워요^^ 어버이날 선물로 시들어 버리지 않은 꽃 생각하다 석고방향제 카이네이션과 함께 용돈 넣어드릴 상자 그리고 맛있는 꿀까지 같이 주문했는데 보자기에 쌓여온 꿀 보는순간 잘생각했다 싶습니다! 
사장님 금손 인정! ㅋㅋ 스틱으로 된 꿀이 있길래 편하게 먹을수 있을거 같아요 밭일 하시는 부모님 생각해서 일하다 힘드실때 드시면 당충전 제대로 하시겠지요? 사탕 같은것보다 훨씬 더 건강도 챙기고 맛도있고! 일석이조 네요 ^-^  
3종꿀은 집에서 드시도록 같이 구매했어요 ! 
꽃색도 예쁘고 향기도 좋아요~ 또 사장님이 센스있게 용돈박스에 감사합니다 쓰여있는 봉투까지 넣어주셔서 잘활용했고요~ 나름 오천만원도 한번 만들어봤네요 ㅋ 꼼꼼하게  어버이날 문구도 챙겨주셨어요~ 포장지가 꿀벌통을 연상케해요~  그래서 전 리본대신 사장님이 포장해서 보내주신 포장지 그대로 활용했어요 고급스러워요 ! 
아, 그리고 서비스로 주신 스틱꿀 한번 먹어봤는데 넘 맛있네요!! 다음에 또 구매할예정! ㅋ  좋은 상품 감사합니다 ^-^"
18,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,hoho******,5,20.06.30.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꼼꼼하게 포장해서 왔네요
맛있고 해밀당덕분에 건강한단맛에 빠졌네요
샘플까지 챙겨주시고 너무 감사드립니다 
추천할께요"
19,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,nanc******,5,20.07.12.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"^^ 굉장히 찐하고 맛있어요
면역력이 팍팍!! 다 먹으면 재구매할게요"
20,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,yb****,5,20.07.28.,"스틱꿀: 내맘대로조합(5+5+5)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한팩씩먹기너무편하그좋아요~~^^
21,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,zing***,5,20.06.28.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매어머님이 아주좋아하셨어요!!!!!!!!
22,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,hr****,5,20.06.19.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,빠른 배송과 멋진 종이포장 그리고 예쁜 용기 다 아주 좋아요 물론 맛도 좋구요
23,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,osak*****,5,20.06.19.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,"한달사용기맛있고 가지고 다니기 너무 편했어요
다음에도 재구매 의향있어요"
24,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,osak*****,5,20.06.19.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,한달사용기좋아요~~들고 다니기 너무 편하네요~~담에도 또 구매할께요
25,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.06.18.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,한달사용기당떨어질때 최고에요
26,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.06.18.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매공부하기전에 먹어도 좋을듯
27,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,pain***,5,20.05.13.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,빠른배송 감사합니다! 부자되세요~^^
28,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,osak*****,4,20.05.07.,"스틱꿀: 아카시아꽃꿀
",유통기한꽤 남았어요포장적당해요편리편리해요,들고 다니면서 먹기 너무 좋아요 깔끔하게 포장이 되어 있어요
29,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.05.09.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,선물용으로 보자기포장좋아요
30,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.05.09.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,당떨어질때 들고다니면서 먹기 편해요
31,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.05.10.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,재구매샘플도 주시고 좋아요
32,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jjj4***,5,20.05.10.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장적당해요편리편리해요,재구매맛도 좋네요 달아요
33,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,osak*****,4,20.05.07.,"스틱꿀: 야생화꿀
",유통기한꽤 남았어요포장적당해요편리그냥그래요,들고 다니면서 먹기 너무 좋아요~~
34,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,kimk*******,5,20.04.02.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기편리할것 같다고 생각만했는데 실제로도 편리하고 유용합니다 
요즘같이 면역력이 중요한시기엔 더더욱 가방에 넣어갖고 다니면서 먹고 꿀이 아주 진하기때문에 많이 먹은게 아닌데도 맛이 깊이있고 진해요!!아주 좋아요!!!"
35,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,chla*******,5,20.03.31.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,감사합니다 잘먹고있어요!!
36,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,chla*******,5,20.03.31.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,편리하고 많이안달고 맛있어요
37,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,chla*******,5,20.03.31.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,파우치에 넣고 다니면서 챙겨먹기 좋아용
38,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,so****,5,20.02.27.,"스틱꿀: 내맘대로조합
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,두통때문에 꿀 안 좋아하는 데 천연이라 그런지 먹어도 머리가 안 아파요~ 스틱이라 편하고 종이 포장하시는 점도 맘에 듭니다
39,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,powe******,5,20.04.07.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기어른. 아이 모두 잘먹어요.
40,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,beat********,5,20.01.21.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀 한개씩 선물하려고 주문했는데 케이스도 너무 귀엽고 꿀도 너무 맛있어요 벌집모양 포장지에 쌓여서 왔는데 그거도 너무 나름대로 너무 귀여워서 풀기 아까웠어요ㅎㅎ 사은품 챙겨주신거도 본품 하나들어있는거 만큼 많이 들어있어서 다시한번 깜놀했네요ㅎㅎ
선물 받으신분들도 맛있다고 하셨어요
띵꿀에서 구매하고 맛있어서 구매했는데 잘 선택한거같아요
아, 한박스씩 선물하는 경우도 있으니 박스 하나 사이즈의 종이 가방도 옵션에 선택할수있음 좋을꺼같아요 개별로 구매한다고 사이즈 맞는 가방 찾기가 힘들었네요ㅠㅠ"
41,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,beat********,5,20.01.21.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱 꿀 두개씩 포장해서 보자기 포장으로 주문했어요
밤꿀하나 야생화꿀 하나 전 개인적으로 야생화 꿀이 맛있긴 하지만 몸에 더 좋을것 같은 밤꿀도 하나 추가로 넣어서 주문했어요ㅎㅎ
보자기 포장 너무 고급지고 이쁜거같아요 센스있는 선물이 될 것 같아서 기쁩니다ㅎㅎ
다음에 선물용 말고 개인적으로 먹는 꿀도 추가 주문할께요
서비스도 너무 많이주시고 맛도 있고 믿고먹는 해밀당꿀 최고입니다"
42,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,beat********,5,20.01.21.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱 꿀 두개씩 포장해서 보자기 포장으로 주문했어요
밤꿀하나 야생화꿀하나 전 개인적으로 야생화 꿀이 맛있긴 하지만 몸에 더 좋을꺼같은 밤꿀도 하나 추가해서 넣었네요ㅎㅎ
보자기 포장 너무 고급지고 이쁜거같아요 센스있는 선물이 될것같아서 기쁩니다ㅎㅎ
다음에 선물용 말고 개인적으로 먹는 꿀도 추가 주문할께요
서비스도 너무 많이주시고 맛도 있고 믿고먹는 해밀당꿀 최고"
43,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,dalk*****,5,20.01.09.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매입니다^
밤꿀이 감기 예방에 좋다해서 꾸준히 먹고있습니다.튜브로 먹다가 파우치 휴대용이 나와서 좋네요.
회사,학교 가는 식구들 주머니에 아침마다 넣어줍니다!!
배송 빠르게 도착했구요,포장도 잘 되어 있었습니다.
무엇보다 꿀이 진하고 맛이 좋아 만족합니다."
44,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,bong*****,5,20.01.15.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"모두 만족^^
따로 포장해서 선물하려했는데 그럴 필요가 없겠어요
신랑이 원래 밤꿀 싫어하는데 여기껀 맛나다해서 밤꿀스틱 넉넉히주문해서 차에 넣어줬네요
어여쁜 노랑박스에 기분좋아집니다
번창하세요~'"
45,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jk****,5,20.02.17.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매선물용 부담없고 너무 좋네요~~ 서비스 잘 먹었어요~^^
46,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,love********,5,20.01.20.,"스틱꿀: 아카시아꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"간편해서 좋아요~
꿀 좋아해서 가지고 다니면서 먹으려고 사봤어요"
47,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,jk****,5,20.02.17.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,센스있는 선물이었다고 ....^^
48,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,222p*****,5,20.01.20.,"스틱꿀: 내맘대로조합
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"아주 좋아요
또 살꺼애여"
49,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,chae****,5,20.01.05.,"스틱꿀: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도 빠르고 포장도 고급스럽고 꿀맛도 너무 좋아요
스틱꿀은 먹기 너무 편해요. 피곤할때 먹으면 너무 좋아요"
50,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,powe******,5,20.01.31.,"스틱꿀: 내맘대로조합
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,이건 우리가족이 먹으려... 스틱형이라 먹기정말 편해요. 맛도 있고요.
51,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,chae****,5,20.01.05.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장도 너무 고급스럽고 꿀맛은 더 말할 필요도 없이 좋아요. 계속 구매 예정이에요.
52,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,kims*****,5,20.01.30.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"튜브꿀 사면서 휴대용으로 먹을스틱꿀도 같이 주문했어요
배송도 빠르고 서비스로 주신 스틱꿀도 감사합니다~"
53,해밀당 국산 100% 천연 스틱꿀 아카시아꽃꿀 [원산지:국산(충청북도 청주시 상당구)],"10,000",5.0,powe******,5,20.01.31.,"스틱꿀: 밤나무꽃꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,설날 선물로 구매했는데 먹기도 편하고 받으시는 분들이 너무나 좋아하네요.
