,Unnamed: 0,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
1149,9,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,23.01.20.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기구매 추천합니다!!
1150,10,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,otll***,5,23.01.30.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,한달사용기아기도 먹이고 부모님댁도 보내드렸어용
1151,11,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,23.01.06.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기맛도 좋고, 영양도 좋습니다!"
1152,12,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,23.01.20.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기맛도 좋고 영양도 좋고!
1153,13,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,yiay****,5,23.01.17.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기맛있게 건강해지는 느낌입니다
1154,14,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,jsmj****,5,22.11.30.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장적당해요편리편리해요,한달사용기벌써 다먹었어요ㅠㅠ 맛있지만 꿀가격이 너무 비싸서 다음번에 사먹어야 겠어요 ㅠㅠ
1155,15,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도 좋고 건강에도 좋아요!
1156,16,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,좋아요! 추천합니다!
1157,17,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.13.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있고 먹기도 편해요!
1158,18,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,괜찮아서 저도 사먹고 여기저기 선물도 했어요
1159,19,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,jiuj****,5,22.12.08.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,지인에게 추천받아 구매합니다
1160,20,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 먹기 넘 좋아요!
1161,21,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도 좋고 편리합니다.
1162,22,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.02.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀 맛있고 먹기도 간편해서 좋아요!
1163,23,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기 편해서 하루 1-2포 먹어요.
1164,24,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,kenn*****,5,22.11.30.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 구매했는데 깔끔하고 먹기 편해서 선물한 느낌 나더라구요! 건강과 의미를 같이 챙길 수 있는 제품이라 생각합니다. 부담스럽지 않으면서도 만족도 높은 선물이라 아주 좋았어요!
1165,25,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀타민 다들 사세요!
1166,26,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dlwo*****,5,22.12.09.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,괜찮은 제품입니다!
1167,27,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,wind******,5,22.11.22.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아이가 사달래서 샀어요.음주후에 먹어도 좋을거 같아요
1168,28,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,aga2***,5,22.11.18.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기간편하고 맛있어서 중고딩이 잘먹어요 아이들이 잘먹으니 비타민 대용으로 먹여요
1169,29,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,gk****,5,22.11.03.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물받아서 먹어봤는데 먹기도 편하고 꿀답게 달고 맛있어서 구매했습니다!! 배송 빠르고 맛있습니다!!
1170,30,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,wood*******,5,22.11.18.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물받아서 먹어보고 아이들이 너무 맛있다고 해서 주문해서 먹고 선물로도 드렸어요. 2개주문시 할인이 있어서 더 좋았어요. 다 먹으면 또 재구매할게요
1171,31,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,junp****,4,22.11.11.,"수량: 꿀타민 6호 1개
",유통기한꽤 남았어요포장적당해요편리편리해요,"전에 선물받아 따로 구매했는데
선물받은건 많이 달지 않아 좋았거든요
근데 이번껀 집에서 먹는 꿀이랑 같은 맛이네요."
1172,32,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,polo****,5,22.11.19.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,고생하셨어요 수고하세요
1173,33,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,rudd*******,5,22.11.01.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"지인이 한개 줘서 먹어보고 저도 시켜보았습니다.
달콤한 꿀과함께 비타민도 섭취할 수 있어서 너무 좋은 것 같습니다."
1174,34,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,pm****,5,22.11.08.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"필요할때마다 먹기좋게 되어있어서
편리하네요"
1175,35,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,jsmj****,5,22.10.29.,"수량: 꿀타민 6호 1개
",유통기한꽤 남았어요포장적당해요편리그냥그래요,"먹기도 편하고 좋은것 같아요
잘먹고 한달뒤에 후기 또 남길게요"
1176,36,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,ne****,4,22.10.12.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한꽤 남았어요포장적당해요편리편리해요,"맛있고 먹기에 편리해요^^
근데 양이 한번 쫍 하면 사라지니 아쉬워요"
1177,37,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,ksoo***,5,22.11.15.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,아이들이 좋아하는 제품입니다. 배송도 빠르네요.
1178,38,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,nold****,5,22.11.16.,"수량: 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한개씩먹기좋아요
아이도좋아해용"
1179,39,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,jms4******,5,22.11.14.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기좋아요  진짜개꿀맛
1180,40,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,bubu***,5,22.10.14.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기꿀한포먹으면 뭔가 든든해지고, 좋아요!무엇보다 먹기 편리한게 제일 굳!"
1181,41,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,komi****,5,22.09.15.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,BEST우연히 친언니가 선물받았다며 몇포를 줘서 아이들에게 하나씩 먹게 했는데.. 웬걸 아이들이 너무 맛있다고 좋아하네요. 달큰한 꿀맛이 건강한 달달함 이라나 ㅎㅎ 암튼 아이들 건강도 챙기고 에너지 충전도 할수있어 좋아요. 또 구매할게요
1182,42,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,kymi***,5,22.11.11.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물받은 친구가 좋아했어요
1183,43,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,tjdi****,5,22.10.22.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기맛있어요 간편하게 먹을수 있어서 좋아요
1184,44,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,hyun******,4,22.10.12.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장적당해요편리편리해요,"한달사용기선물용과 본인 섭취용으로 구매함.
먹기는 간편하고 용량도 적당하고, 아침 공복에 꿀이 좋다고 해서 먹었는데 괜찮은거 같습니다."
1185,45,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,cktn***,5,22.09.18.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,하루에 한개씩 챙겨 먹던 제품인데 명절선물로 괜찮아서 구매했어요 쇼핑백에 담아서 주니 괜찮았답니다 선물용으로두 굿
1186,46,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,one2****,5,22.10.21.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,맛있어서 당떨어질때마다 간식 대신 먹고있습니다.
1187,47,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,rika***,5,22.09.30.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기추석선물로 친척들이 너무 좋아했어요
1188,48,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,heej******,5,22.10.19.,"수량: 꿀타민 6호 1개
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기친구한테 선물용으로 줬는데 지칠때.하나씩 까먹기 편하고 좋ㄷ대요 ㅎㅎ
1189,49,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,aga2***,5,22.09.22.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,완전 좋네요 아이가 친구가 줘서 먹어보고 사달래서 샀어요 잘먹어요^^피로 회복에 굿
1190,50,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,rmy1***,5,22.09.14.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱이라 가지고 다니며 먹기 편해요.
힘들때나 피곤할때 먹으면 효과가 있네요.
추천합니다."
1191,51,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,dbfl****,5,22.09.05.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,BEST배송도 빨랐고요. 선물 드리기 너무 좋았어요 다들 만족하셨고요 ㅎㅎ 저도 먹어보고 구매한고라서 완전 만족 ㅎㅎ
1192,52,제주 벌꿀 야생화꿀 스틱 꿀 선물세트 꿀임당 4호 김희애 [원산지:국산(제주특별자치도 제주시)],"40,700",4.9,sort****,5,22.09.17.,"수량: 추석 수량 한정 1+1 구매 할인(총 2개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,편하게 먹고있다네요~ 선물4박스 했어요
