,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
51,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,bizt***,5,22.11.30.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱으로 되어 있어 손쉽게 먹을수 있어서 넘 좋네요~~
가방에 간편하게 넣고 다니며 당떨어질때 먹기도 좋을거 같구요~
날씨도 추워지고 꿀이 몸에 좋다고 하니 가방에 필수품처럼 갖고 다니며 몸 챙겨야 겠어요^^"
52,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,m_st*****,5,22.11.24.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"포장이 너무 이쁘고 깔끔해요 
요즘 목이 칼칼하고 자꾸 기침하는데 
기침 막 나올때 스틱꿀 하나 쭉 짜먹고 물마시면 괜찮아져요 
단지에 있는 꿀은 잘 안먹게 되는데 스틱꿀은 정말 편하네요 
일하다가 당떨어지고 힘들때도 먹고 
좋아용"
53,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pigr****,5,22.11.27.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,우연한 기회에 크로플과 같이 먹어봤는데 너무 맛있어서 구매했어요! 요거트나 간식에 잘어울려요 계피꿀 넘 맛있어요! 추천합니다
54,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jjan******,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"벌써 2번째 매일 출근길에 공복에한포씩먹고있습니다
참 좋아요~~~♡♡"
55,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,mysh*****,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"만족스럽습니다!! 
계피꿀은 찾기 힘든데 이 물품은 꼼꼼한 포장과 맛좋은 꿀을 담아주셔서 자주 이용할 거 같아요!! 
번창하시기 바랍니다 ^^"
56,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,ymj2***,5,22.11.28.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,가방에 스틱 하나씩 넣어서 다닙니다 외근직이라 중간에 힘들고 당떨어질때 꺼내먹는데  정말 좋아요  꿀스틱 최고
57,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도  빠르고
계피와  꿀이 같이 있는 제품은  요즘처럼 날씨 추워질때 따끈한 물에 타서 먹으면 감기예방 되고 좋아요.
편리하게 먹을 수 있어 굿~~~"
58,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,ymj2***,5,22.11.28.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀스틱 좋아요 외근직이라  가방에 하나씩 넣어 다니다가 힘들고 당떨어지면 꺼내먹어요 
부드럽고 맛이 좋네요"
59,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,youn********,5,22.12.18.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀이 진하고 맛있어요. 뭔가 건강해지는 느낌이예요!!
계피향도 인위적이지 않고 너무 좋네요~^^"
60,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,kora******,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꼴에 계피가 있어서 기대 했는데 기대 이상으로 너무 맛있고 아주 진해요. 스틱도 잘 뜯어져서 편해요^^
61,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,m_st*****,5,22.11.25.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송 빠르고 포장상태도 좋았어요
야생화꿀이 향이랑 맛이 정말 부드럽네요 ~~ 
재구매의사1000000000 입니다"
62,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,ymj2***,5,22.11.28.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"기분좋은 쌉쌀한 맛 
밤꿀이 원래 이렇게 맛있나요 
오 처음 알았어요"
63,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,kora******,5,22.12.14.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아주 진하고 맛있어요. 스틱도 잘 뜯어져서 편해요.  아이들도 잘먹어요. 또 구매할게요~
64,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,ymj2***,5,22.11.28.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀스틱 좋아요 외근직이라  가방에 하나씩 넣어 다니다가 힘들고 당떨어지면 꺼내먹어요
65,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송빠르고, 파우치라 먹기도 간편하고   선물용  박스포장도 예뻐요.  역시 그래꿀  입니다~~"
66,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,kora******,5,22.12.14.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛이 진하고 갖고다니며 먹을수 있어서 좋아요. 또 구매할게요~
67,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pooh***,5,22.12.14.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,휴대하기 편하고 빵에 찍어 먹어도 그냥 먹어도 물이나 우유에 타 먹어도 정말 맛있는 꿀입니다 사업 번창하세요^^
68,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,0024*****,5,22.12.22.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기아주펴니합시다 아이한약먹일때타서먹이기 딱좋습니다
69,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도 빠르고, 포장도 꼼꼼히 왔어요.
 선물용박스가  고급져서 좋아요."
70,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pgh8***,5,22.12.14.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"맛도 영양도 최고!
주머니에 가지고 다니며 먹기 편해서 정말 좋아요"
71,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.12.19.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매먹어보고  진하고, 맛있고, 편리해서 4번째 구매합니다"
72,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jee2***,5,22.11.10.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"제가 먹고 친구 선물하니  넘 좋아하네요  계피가 좋다고는 하는데 접할기회가 많지않은데 꿀과 환상궁합이네요 ㅡ서버스까지 보내주시고  감사합니다
재구매 할게요 ^^"
73,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pooh***,5,22.12.14.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,휴대하기 편하고 주인의 마음이 고스란히 느껴지는 디자인 선물하기도 정말 좋은 꿀입니다^^
74,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jee2***,4,22.11.24.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매맛이 깔끔하고 깊어  재주문하게 되네요 ㅡ
조금 저렴하면 더 좋을거같아 ㅡ별한개 뺐습니다"
75,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,kkeb***,5,22.12.17.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도 품질도 정말 만족합니다
번창하셨으면 합니다"
76,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.12.19.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매위가 않좋아 먹으려 재 구매합니다
77,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pgh8***,5,22.12.14.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,구매인증으로 감로꿀 득펨 정말 맛있네요
78,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pgh8***,5,22.12.14.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아카시아꿀 정말 맛있게 먹고 있어요
79,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,h927***,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매그중에 전 계피꿀이 최고로 줗네요.
80,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,song***,5,22.12.14.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,완전 진하고 향도 좋고 맛있어요.
81,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,song***,5,22.12.14.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,완전 진하고 향도 좋고 맛있어요.
82,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,song***,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,완전 진하고 향도 좋고 맛있어요.
83,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.12.19.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매믿음이  가니 재,재,재,재 구매했어요"
84,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,love********,5,22.11.28.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,주변에 많이 소개하고있어요 너무 맛있고 포장도 좋고 먹기편해서요~ 번창하세요!
85,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,pgh8***,5,22.12.14.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,계피꿀 진짜 만족합니다
86,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,ku****,5,22.12.05.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,부담없이  먹을수있고  하루한포로 간편하거 먹을수 있어 좋아요
87,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,song**********,5,22.11.25.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"포장도 깔끔하고 맛있었어요
다른 디저트에 뿌려먹어도 좋네요"
88,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,gudc******,5,22.11.21.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,개별 포장이 되어있어서 간편하게 들고 다니기 좋아요! 꿀도 너무 맛있습니당~
89,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"면역력과 피로회복에 그래, 꿀이야.  
 도움 받고 있어요.감사합니다~~~"
90,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,추워지는 날씨에  따뜻하게 차로 마시면 피로회복에 좋아요
91,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,blue*******,4,22.12.05.,"꿀 선택: 계피꿀
",유통기한꽤 남았어요포장적당해요편리그냥그래요,한달사용기그럭저럭 포장은 이쁘네요
92,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,스틱으로 되어있어 휴대 편리해서 라운딩 갈때 꼭 챙겨갑니다
93,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장박스도 예뻐서 선물용으로 좋아요
94,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,계피꿀은 계피향이 적당해서 거부감없이  먹을수 있어 좋아요.
95,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,계피꿀  제일 좋아합니다.먹으면 건강해지는 느낌이에요
96,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,야생화꿀도 향이 진하지 않아 거부감없이 먹어요.
97,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,계피꿀은  몸이 추울때  뜨겁게 차로 마시니 몸이 따뜻해진내요
98,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,밤꿀 향이좋고 밤꿀 특유의 맛이 있내요
99,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,휴대하면서 피곤할때 먹기 편리합니다.
100,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,야생화꿀은 향이강하지 않아 먹기 부담없어요.
101,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱형이라 휴대  간편하고, 밤꿀이 진합니다"
102,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.29.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,밤꿀 향이 좋아요.
103,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀이 진하고 맛있어요
104,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀이 진하단 느낌입니다.
105,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송 빠르고,  먹기 편해요"
106,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 계피꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송빠르고, 포장 꼼꼼히 왔어요."
107,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.24.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기 편리해서 재구매 합니다.
108,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jee2***,5,22.11.27.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매맛이 깔끔하고 좋네요 ㅡㅡ
109,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,sunh****,5,22.11.27.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,역시 꿀은 그래 꿀이야
110,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jee2***,5,22.11.24.,"꿀 선택: 밤꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매잘받았어요  좋아요
111,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,jee2***,4,22.11.28.,"꿀 선택: 야생화꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매맛이  진해요 ㅡ^^
112,그래꿀 국산 천연벌꿀 허니스틱 12포 아카시아 4종 결혼식 돌잔치 답례품 [원산지:국산],"10,000",5.0,soon****,5,22.09.26.,"꿀 선택: 아카시아꿀
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀스틱 재구매했어요~~
아이가 하나씩 너무 잘먹고 맛도 여려가지라 저두 맛있게 꾸준히 먹고 있어요~~
박스도 깔끔하고 포장도 안전하게 해주셔서 잘 받았습니다.
감사합니다."
0,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,wood****,5,23.08.10.,"꿀스틱 수량선택: 꿀스틱 100포
",유통기한꽤 남았어요포장적당해요편리편리해요,한달사용기간편하고 간단하게 요리에 써 먹기도하고 꿀 차를 타 마실 수 있어서 좋았어요.
1,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,zinn****,5,23.07.10.,"꿀스틱 수량선택: 꿀스틱 100포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"10개씯 소포장 되어 질 도착했어요
맛도 괜찮고 먹기편해 좋아요"
2,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,dlsr*****,5,23.07.26.,"꿀스틱 수량선택: 꿀스틱 100포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매늘 재구매합니다~~
3,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,adel*****,4,23.06.21.,"꿀스틱 수량선택: 꿀스틱 100포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"병 꿀은 떠먹기 불편하고 금방 지저분해져서, 잘 안먹게 되던데,, 이렇게 스틱으로 나오니 깔끔하고 너무 좋아요. 단 스틱 하나에 꿀 양이 너무 적어 아쉽긴 합니다. 암튼 잘 먹을께요~"
4,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,dahl******,5,23.06.24.,"꿀스틱 수량선택: 꿀스틱 100포
",유통기한아주 넉넉해요포장적당해요편리편리해요,편하게 당떨어질때 먹을수 있어 좋아요
5,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,heej******,5,23.02.23.,"선택: 벌크형(10개X10)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기너무 맛있거 편해서 좋아요 ㅎㅎㅎ 다먹으면 또 주문할게요
6,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,ysj0***,5,23.01.07.,"선택: 벌크형(10개X10)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매내가 먹어보고 편하고 맛잇어서 지인들 한테 선물햇어요. 벌크포장도 깔끔요! 받은 사람들이 좋아해요
7,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,kimi*****,5,23.01.04.,"선택: 벌크형(10개X10)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,휴대하기도 좋고 먹기가 너무 편해서 좋아요.
8,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,sanb*****,5,23.01.18.,"선택: 벌크형(10개X10)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,등산때 간식으로 먹음 완전 좋아요
9,천연 벌꿀스틱 사양 꿀 스틱 휴대용 답례품 100포+10포 [원산지:국산(경상북도 김천시)]무료교환반품,"26,800",4.9,heej******,5,22.12.28.,"선택: 벌크형(10개X10)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,전에 지인을 통해서 먹어본적이 있어서 구매했어요 ㅎㅎㅎ소포장 되어있어서 먹기도 편하고 맛있습니다
0,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,sjsj***,5,23.08.12.,"카드 선택: 축하해요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"등산이 취미인데.. 등산할 때 먹으면 좋을 거 같아서 샀습니다. 3가지 맛 중에 뭘 살지 고민하다 보니 종합세트가 있더라구요!
버라이어티팩 발견하자마자 바로 주문했습니다.
그 때 그 때 먹고 싶은 맛으로 먹을 수 있어서 좋네요. 케이스도 이뻐서 선물하기도 좋을 거 같습니다~"
1,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,ehdg*****,5,23.06.28.,"카드 선택: 생일축하해요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매좋은제품 감사합니다.
2,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,jian*******,5,23.05.15.,"카드 선택: 감사해요
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"내년에 또 오겠습니다.
스승의날 선물로 딱이에요"
3,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,smnc****,5,23.03.13.,"카드 선택: 카드x
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기저는 보통맛이 가장 좋았는데 대체적으로 다 맛있어요~ 휴대성도 높은게 너무 좋아요
4,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,esty******,5,23.04.14.,"카드 선택: 감사해요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,패키지가 이뻐서 더 기분좋게 먹게 됩니다
5,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,rock******,5,23.02.25.,"카드 선택: 카드x
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"휴대도 간편하고 골라먹는 재미도 있습니다!
첫 구매한 꿀 다 먹으면 재주문 하겠습니다 :)"
6,"꿀빠는시간 스틱꿀 버라이어티팩 21개입(3종x7스틱, 파우치 포함) [원산지:상세설명에 표시]","22,900",4.9,c910***,5,23.03.01.,"카드 선택: 설날
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기선물용으로최고에요 !
