,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
189,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,1ksy***,5,21.10.16.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,맛이 좋아 자주 먹습니다.
190,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,cath*****,5,21.10.16.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,포장이랑 배달 좋아요~
191,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ppop****,5,21.09.20.,"MGO300 비투 마누카 수량 선택: 1) 20개입(지퍼백포장)
",유통기한꽤 남았어요포장적당해요편리편리해요,식도염에 좋다고해서 주문해봤어요 꾸준히 먹어보겠습니다
192,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,oter*******,5,21.10.09.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송도 생각보다 오래 아걸렸어요
193,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,skfl****,5,21.10.11.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,서비스로 사탕까지 넣어주시는 사장님의 센스♡♡♡
194,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,spec*******,5,21.09.08.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매세번째 구매에요!
저렴하구 좋아요!"
195,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,just****,5,21.09.28.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기선물받으시는분이 좋아하시네요
196,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ssur***,5,21.09.12.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기중고딩 아이들 면역력 위해서 주문했어요~집에있는꿀음 안먹고 스틱으로 간편하니 먹네요~또 주문하려고 들어왔어요
197,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,al****,5,21.09.18.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,높은등급으로 시켜봤어요~^^특급배송으로 왔네요!또재구매할께요!
198,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,cion****,5,21.09.02.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,국산 다른 꿀이랑 맛이 좀 다른데 더 몸에 좋을것 같습니다ㅎㅎ
199,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,meis*******,5,21.09.14.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"저는 대용량으로 주문해서 먹고, 이번엔 선물용으로 주문했는데 패키지도 예쁘고 다들 좋아하실 거 같네요."
200,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,tlst*******,5,21.08.18.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"두근두근 맛도 효능도 엄청기대하고있어요~!
내일부터는 하루도 빠짐없이 매일매일 챙겨먹고 건강해졌음 좋겠어요
포장은 매우 꼼꼼하게 해주셨눈데
아무래도 해외배송이라그런지 너무 오래걸렸어요...목이빠져라기다렸네여ㅠㅠ 재구매할때는 받는날짜 잘 계산해서 다 먹기전에 미리미리해야겠어요"
201,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,love***,5,21.09.16.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리편리해요,아이들고ㅏ 함께 한포씩 먹는데 좋아요
202,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,bisa****,5,21.09.12.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,만족합니다 제품 좋아요
203,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,wldn****,4,21.08.24.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,한달사용기저렴하고 좋은상품으로 잘 구매했습니다.
204,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,choi******,5,21.08.20.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"120?먹다가 300짜리는 처음 주문이예요
그래서 그런지 맛이 조금 달라요
그리고 먹다보면 하얀알갱이가 씹히더라구요
괜찮은거겠죠?
포장은 박스로 깔끔하고 좋습니다"
205,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,tlst*******,5,21.08.18.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아직 먹어보지는 못했지만 먹어보고 후기 또남길께요~! 급하게나오느라 챙기지도 못햇는데 한포한포 먹기 간편하니까 오늘은 퇴근후 미리 파우치에 챙겨놔야겟어요 ㅎㅎ
206,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ad****,4,21.09.02.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,항상먹는거라 믿고주문했어요
207,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,mjh3***,5,21.08.06.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"맛있어요👍 적당히 달고 괜히 건강해지는
기분"
208,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,doya*******,4,21.09.03.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,당충전용으로 좋은것 같아요
209,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,spec*******,5,21.08.11.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매두번째 구매에요! 만족!!
210,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,wnwn****,5,21.08.29.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,젤 저렴하게 샀어요 꾸준히 먹는제품이라 좋습니다
211,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ddoo***,4,21.09.09.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,달긴 다네요^^~~
212,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,mosk*****,4,21.08.21.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"사은품  증정이라고 되었있는데 사은품이 없는것은 어떻해 생각해야 하는지,,,  짱남"
213,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ssur***,5,21.07.24.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"사춘기아이들 면역력 위해 구입했어요~
먹을만 하다고 하네요"
214,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,2061***,4,21.07.17.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,생각보다 진하고 맛있어요ㅎㅎ이거 먹고 면연력이 좋아졌으면 좋겠어요
215,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,gban****,5,21.07.15.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있고 건강해지는 느낌입니다~~엄마가 좋아하시네요^^
216,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,ll91******,5,21.07.18.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"식도염에 좋다는 말 듣고 구매했어요 
깔끔하게 한포씩 먹기 좋네요~"
217,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,spec*******,5,21.07.14.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송이 좀 늦은것 빼고는 아주 좋아오!! 맛도 있구용 좀 비싸긴 하지만 ㅜ 잘 먹을께여
218,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,jhm0***,5,21.07.12.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,생각보다 빨리왔어요. 먹고 위가 좋아지면 또 사러올게요
219,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,wldn****,4,21.07.12.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한꽤 남았어요포장적당해요편리편리해요,좋은꿀로 첨구매했네요. 항상 먹는꿀로 아침마다 먹고 있습니다.저렴하게 잘 구매했어요.
220,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,dapa****,5,21.07.15.,"MGO300 비투 마누카 수량 선택: 2) 30개입(비투 공식 박스)
",유통기한아주 넉넉해요포장적당해요편리편리해요,아주 기대가 됩니다.
221,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,dldn*****,5,21.08.04.,"MGO300 비투 마누카 수량 선택: 3) 50개입(공식박스+지퍼백)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송빠르게 잘 받았아영
222,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,eunf***,5,21.05.22.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,비싸지만 품질은 좋은 듯.. 부모님이 좋아하세요..ㅎㅎ
223,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,sunj******,5,21.05.28.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꿀 다 먹고 또 주문할게요
224,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,skho******,5,21.06.07.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기휴대해서 먹을수 있어 좋아요 건강한 느낌입니다
225,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,gksl*****,5,21.05.13.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,유통기한이 2026년까지이고 꼼꼼하게 잘왔네요~☆ 조회할수있어서좋아요
226,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,skho******,5,21.04.21.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,배송도 빠르고 포장도 꼼꼼하고 너무 좋았어요 또한 먹는데 부담감없어 꾸준히  먹는 제품입니다  몸이 좋아지는 느낌이 들어요
227,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,psab*****,5,21.03.11.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매저번에 구매하고 다 먹어서 또 구매했어요~~
가격도 저렴하고 꼼꼼하게 배송되어서 항상 만족스럽습니다ㅎㅎ 선물용으로 너무 좋아요!"
228,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,psab*****,5,21.03.11.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매면역력이 올라가는 기분이에요!
그릭요거트에 섞어먹으면 너무 맛있어요~~
다 먹고 또 구매하러 올게요ㅎㅎ
자주 할인해주세요!"
229,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,syj1***,5,21.04.17.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기맛나고 건강 생각해서 먹습니다
230,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,mm****,4,21.03.23.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"마누카꿀 처음인데 후기가 좋아서 구매했어요
배송은 일주일정도 걸렸네요! 포장꼼꼼히 해주셔서 잘 도착했습다"
231,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,pigl******,5,21.03.15.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,환절기에 한번씩 먹고 있어요 달달하고 맛있어요
232,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,dlft*******,5,21.02.08.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매항상 사먹는 꿀인데 이번에도 잘 받아서 먹고 있습니다!
233,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,chai*******,5,21.01.13.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,작고 귀여워요!! 먹기 편한 점이 제일 좋아요!!!
234,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,syj1***,5,21.01.27.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,맛도 있고 개별 포장으로 너무 깔끔하네요. 건강을 생각해서 구매 했습니다.
235,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,nhee****,3,20.12.24.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"감기기운 있을때 가지고 다니면서 하나씩 먹으면 좋을것 같아요
해외배송이라 좀 늦긴 했지만 그래도 맘에 듭니다"
236,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,dlft*******,5,21.01.01.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,재구매항상 먹는 꿀인데 가격도 저렴하고 좋아요
237,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,dlft*******,5,21.01.01.,"MGO 함량 선택: 2) MGO 300+ 30개입
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,재구매포장도 잘 되어있고 맛도 좋아요
238,호주 비투 마누카꿀 스틱 MGO300 30개입 본사 패키징(UMF 10 이상) [원산지:호주산(BEE2)],"50,000",4.8,fore********,5,20.12.23.,"MGO 함량 선택: 1) MGO120+ 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송은 좆금 느렸으나  유통기한도 넉넉하고 늘 먹던 제품이었지만 포장도 꼼꼼했어요
배송에 관하여 문자도 주셨구요"
0,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,skyw***,5,23.08.04.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"터진거 하나 없이 잘 왔어요
한포씩 되어 있어서 엄청 편해요
숟가락으로 덜어먹음 병 입구에 묻어서 끈적끈적하게 되는데 이렇게 포장 되어있으니 한포씩 깔끔하게 먹을수 있어서 좋네요"
1,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,herb****,5,23.07.26.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한아주 넉넉해요포장적당해요편리편리해요,"요즘 장마철이라 그런지 
박스 위에 비닐로 한번 더 포장해서
보내주신 것 같아요~
세심한 배려 너무 좋아요~^^
터진거 하나 없이 잘 받았고
서비스 넣어주셔서 감사합니다~
열심히 챙겨먹고 또 주문하러 올게요!"
2,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,vvva****,5,23.07.31.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"남편이 회사에서 먹을수 있게 일회용 꿀을 사달라고해서
여기저기 찾다가 괜찮은것 같아서 샀어요!
간편하고 텀블러에 딱 타서 먹을수 있어서 좋네요!"
3,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,tjsd*****,5,23.08.17.,"수량별: 50개 스틱&포장(10g) 리뉴얼후
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"요거트 먹을때 하나씩 넣어먹을려고 구매했어요 
포장도 깔끔하고 좋아요"
4,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,boys****,5,23.08.05.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장적당해요편리편리해요,"한달사용기먹기 편해요
계속해서 구매해서 먹고 있어요"
5,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,boys****,5,23.07.24.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장적당해요편리편리해요,"정기적으로 계속해서 먹고 있어요
건강에도 요리에도 좋아요"
6,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,mi_j*****,5,23.07.16.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장적당해요편리편리해요,진짜 꿀 별로 안좋아해서 비싼거고 싼거고 백화점꺼고 다 먹어봣지만 역시나 으 햇는데 이건 입에 딱맞아요
7,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,hogg***,5,23.07.20.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장적당해요편리편리해요,친절하고 맛도 좋고 가격도 좋아요
8,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,yshi********,5,23.07.10.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"여기가 가장 저렴함. 서비스도 줌.
배송빠르고. 좋네요"
9,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,park*****,5,23.07.28.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장적당해요편리편리해요,간편하게 당떨어질때 한포씩 깔끔함
10,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,leei****,5,23.07.16.,"수량별: 10g 낱개 100포(리뉴얼후)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,포장에 많이 신경 쓰신게 받아보는 입장에서 되게 기분이 좋았습니다 많이 파세요!!
11,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,heej*****,5,23.06.13.,"수량별: 낱개 100포 (12g)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기아주 요긴하고 편하게 잘 음용 중입니다
12,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,asos****,5,23.06.14.,"수량별: 낱개100 포(10g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기다른 식구들은 공복에 먹어도 괜찮다는데 저만 속이 쓰리네요. 아침 공복에 먹는 꿀이 좋다는데ㅠ
13,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,heej*****,5,23.05.12.,"수량별: 낱개 100포 (12g)
",유통기한꽤 남았어요포장적당해요편리편리해요,주변에 조금 나눠드렸더니 한포에 내용물에 엄청 실하다면서 맛도 좋다고 하네요. 전 우유에 카서 마시는 용도라 아주 만족스러워요
14,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,eyes********,5,23.05.17.,"수량별: 10g 낱개 100포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"만족합니다, 포장도 꼼꼼하고
안전하게 배송되었어요.
꿀맛도 굿~~~"
15,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,yam8***,5,23.05.24.,"수량별: 낱개 100포 (12g)
",유통기한꽤 남았어요포장적당해요편리편리해요,달콤하고 간편하고 좋아요. 스틱 한개가 터져버려서 당황했는데 센스 있게 몇개 더 챙겨주셨네요. 다먹고 또 주문할께요.
16,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,cudo****,4,23.04.27.,"수량별: 낱개100 포(10g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"답례품으로 받아서 먹어본적이 있었는데 그 때
너무 좋았어서 검색해서 구매한거예요!
그 때의 꾸덕함이 살짝 부족한 느낌을 받아서
별1개 뺐어요ㅠ 뭔가 살짝 아쉬운데 ..... 그래도 
맛나요^^ 육아 때문에 피곤한데 하루 1개씩 먹고
체력키울려구요~~! 잘 먹을게요!!"
17,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,ghd3***,5,23.05.28.,"수량별: 10g 낱개 100포
",유통기한꽤 남았어요포장적당해요편리편리해요,간단하게 먹기좋아요~
18,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,chan******,5,23.05.18.,"수량별: 10g 낱개 100포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 맛있어요^^ 또올게용
19,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,kjs4******,5,23.05.18.,"수량별: 12g 낱개 100포
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"지인한테선물받아먹어보고좋아서
주문하게되었네요
잘먹을게요
감사합니다
여유분도주시고
더욱감사해요
사업도더욱번창하시길요"
20,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,danm*****,5,23.05.15.,"수량별: 낱개100 포(10g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,당떨어지고 피곤할때 먹으려고 한번 사봤는데 효과좋으면 좋겠어요
21,꿀벌 달콤함에 빠지다 100 + 4포 일회용 꿀스틱 사양벌꿀 [원산지:국산(경상북도 김천시)],"38,900",4.9,danb*****,5,23.05.22.,"수량별: 10g 낱개 100포
",유통기한꽤 남았어요포장적당해요편리편리해요,간편하게 먹기 좋네요
