,ProductCode,MemberGrade,MemberName,ProductName,ReviewText,ReviewDate,ReviewLike
145,5136210,일반,양**,[바로생활] 아카시아꿀 스틱 10포,스틱형이라 간편하게 먹기 좋아요!,2023.06.24,0
146,5136210,라벤더,배**,[바로생활] 아카시아꿀 스틱 10포,꿀을 그닥 즐기진 않는데 그릭요거트 먹으려고 구매했어요. ,2023.06.24,0
147,5136210,일반,홍**,[바로생활] 아카시아꿀 스틱 10포,비싸지만 깔끔하게 포장되어잇거 한번먹을 양이라 편해여,2023.06.23,0
148,5136210,라벤더,박**,[바로생활] 아카시아꿀 스틱 10포,"과자에 크림치즈랑같이 찍어먹으려고 사봤어요
낱개포장되어있어서 간편하고 위생적이에요~",2023.06.23,0
149,5136210,일반,이**,[바로생활] 아카시아꿀 스틱 10포,면역력을 위햐 구먀,2023.06.23,0
150,5136210,일반,이**,[바로생활] 아카시아꿀 스틱 10포,카이막이랑 같이 먹으려고 샀어요,2023.06.23,0
151,5136210,화이트,정**,[바로생활] 아카시아꿀 스틱 10포,개별포장이라 좋아요,2023.06.23,0
152,5136210,일반,조**,[바로생활] 아카시아꿀 스틱 10포,"향이좋으네요
잘받았습니다 ",2023.06.22,0
153,5136210,화이트,채**,[바로생활] 아카시아꿀 스틱 10포,카이막과 함께 먹으려고 샀는데 좋네요,2023.06.22,0
154,5136210,프렌즈,박**,[바로생활] 아카시아꿀 스틱 10포,가지고 다니면서 먹기좋아요,2023.06.22,0
155,5136210,일반,박**,[바로생활] 아카시아꿀 스틱 10포,요거트에 넣어먹어요 맛있어요,2023.06.22,0
156,5136210,라벤더,전**,[바로생활] 아카시아꿀 스틱 10포,간편하게 먹을수있어서 좋아요 ,2023.06.22,0
157,5136210,화이트,박**,[바로생활] 아카시아꿀 스틱 10포,후기가 좋길래 궁금해서 사봤는데 맛있어요,2023.06.22,0
158,5136210,일반,박**,[바로생활] 아카시아꿀 스틱 10포,"요거트볼 만들어 먹으려고 주문했어요
아카시아꿀이 가장 무난한 것 같아요!",2023.06.21,0
159,5136210,더퍼플,최**,[바로생활] 아카시아꿀 스틱 10포,아이들이 요거트 좋아해서 자주구입해요,2023.06.21,0
160,5136210,일반,오**,[바로생활] 아카시아꿀 스틱 10포,차에 두고 당떨어질때 먹음,2023.06.20,0
161,5136210,일반,류**,[바로생활] 아카시아꿀 스틱 10포,달콤한게 당길때^^,2023.06.20,0
162,5136210,일반,최**,[바로생활] 아카시아꿀 스틱 10포,아카시아향이 생각보다 강하진않아요~잡화꿀보다 더 건강한느낌일까요?? 스틱이라 보관도 사용하기도 좋아요! 요거트바크만들때 넣었어요,2023.06.20,0
163,5136210,일반,곽**,[바로생활] 아카시아꿀 스틱 10포,요거트에뿌려먹으려구샀어요,2023.06.20,0
164,5136210,일반,이**,[바로생활] 아카시아꿀 스틱 10포,브리치즈에 뿌려먹었어요 위생적이라 좋아요,2023.06.19,1
165,5136210,더퍼플,이**,[바로생활] 아카시아꿀 스틱 10포,간편하게 먹을수 있어 좋아요,2023.06.19,0
166,5136210,일반,시**,[바로생활] 아카시아꿀 스틱 10포,요거트에 그래놀라랑 꿀 넣어서 먹으면 더 맛있어요. 여기저기 묻히지않고 한봉지씩 짜넣으면 되니까 간편해요. 인위적으로 많이 달지않은 가벼운 맛.,2023.06.18,0
167,5136210,프렌즈,박**,[바로생활] 아카시아꿀 스틱 10포,"한포씩 너무 맘에 들어요
포장도 맛도 대만족",2023.06.18,0
168,5136210,프렌즈,손**,[바로생활] 아카시아꿀 스틱 10포,간편하고 향긋하고 맛있네요,2023.06.18,0
169,5136210,일반,이**,[바로생활] 아카시아꿀 스틱 10포,"맛있습니다
자주 주문할것 같아요",2023.06.18,0
170,5136210,프렌즈,김**,[바로생활] 아카시아꿀 스틱 10포,목감기에 정말 좋은 것 같아요,2023.06.18,0
171,5136210,일반,김**,[바로생활] 아카시아꿀 스틱 10포,"간편하고 좋아요 
꿀차 마실때 사용",2023.06.17,0
172,5136210,프렌즈,김**,[바로생활] 아카시아꿀 스틱 10포,여름철피곤할띠ㅢ하나씩먹기딱좋아요,2023.06.17,0
173,5136210,프렌즈,이**,[바로생활] 아카시아꿀 스틱 10포,편하고 맛있어서 재구매했어요 ,2023.06.16,0
174,5136210,일반,조**,[바로생활] 아카시아꿀 스틱 10포,"스틱령이라 간편해서좋아요
세일해서구매했어요",2023.06.16,0
175,5136210,더퍼플,강**,[바로생활] 아카시아꿀 스틱 10포,"그릭 요거트에 1포씩 넣어 먹고.
고르곤졸라 찍어 먹고.",2023.06.16,0
176,5136210,더퍼플,김**,[바로생활] 아카시아꿀 스틱 10포,1포씩 간편하게 좋아요,2023.06.15,0
177,5136210,프렌즈,우**,[바로생활] 아카시아꿀 스틱 10포,필요할때마다 구매해서 간편하게 사용하기 좋아요! ,2023.06.15,0
178,5136210,화이트,류**,[바로생활] 아카시아꿀 스틱 10포,"그릭요거트에 뿌려서 먹으려고 샀는데
꿀맛 퀄리티가 너무 좋네요 
자주 이용할 듯 합니다.",2023.06.15,0
179,5136210,일반,곽**,[바로생활] 아카시아꿀 스틱 10포,"프렌치토스트 할 때 유용하더라구요~
10개씩 낱개 포장이라 깔끔하게 사용합니다",2023.06.13,0
180,5136210,프렌즈,이**,[바로생활] 아카시아꿀 스틱 10포,편리하게 사용할 수 있어 좋네요,2023.06.13,0
